Slope_Aspect,Terrain_Curvature,Earthquake_Factor,Elevation_Level,Water_Flow_Intensity,Rock_Type_Lithology,Vegetation_Index_NDVI,Water_Index_NDWI,Plan_Curvature,Precipitation_Level,Profile_Curvature,Slope_Steepness,Landslide_Label
4.347343273908679,1.5896589419405665,5.003680485111277,5.493341929573274,4.647958549420199,5.866450122638256,4.3565235629775465,5.64454942294585,5.710177327812072,1.129919555391587,4.62682672970734,1.5047359497193686,0.0
4.570423489306664,0.42511151408211556,5.351288127729777,4.716725071315657,5.126025886343326,4.715569851683533,5.285063670678733,4.682034186238406,4.756389366162161,2.1121229799322103,4.445497540547407,2.1150601046064352,0.0
5.244751862946348,2.4534699747613686,5.521213162780123,5.983785714639284,5.969915939251662,5.650755955737943,5.125265191734776,4.269595656838954,5.227055768327146,2.8989554757212987,4.834949112156332,2.086513308046585,0.0
4.338844804186494,0.8567630393821689,5.41343715408912,4.138348381010834,4.397301305362278,4.213770590978121,4.412890464832401,4.173495535607948,4.38398390046158,2.7831363926987307,4.732657049397517,2.83331388706498,0.0
4.757348419945567,1.4749402503344227,5.721621725373475,4.702757933516217,4.6676298234184745,4.125785244904973,5.392875585404426,5.239795903520696,4.777312003087028,1.2648590937665554,4.852462916529529,1.8651515556115277,0.0
5.4291246921863126,0.788092895690705,5.661534777189521,5.066956951812585,5.468217162461805,5.268183890159678,4.1426459788256285,5.733528004582688,5.184246472702037,2.2424788676442,5.487178813042452,1.3682097903120383,0.0
5.438038886325782,2.7167281769897063,4.44416437641798,4.831548627163148,5.551953699630484,5.708032667337573,5.021478659012434,5.236087358247475,4.642043052548933,2.3413189197335322,4.670219720073888,0.2970582686854749,0.0
5.591930179201215,18.97406969192359,4.633196120821138,5.875483309869644,5.862240903886701,4.437940254211602,5.20050606586701,5.037616624168707,5.424236112668271,11.085277905578884,4.431549992885379,12.105777820291868,1.0
4.248868415893511,13.24249895638615,4.873720073114253,5.117244673732379,5.0684942214407664,4.356500287915926,4.79601287500763,4.601378135254221,4.368498948988867,13.830628121344674,4.486687766980246,11.873190927113752,1.0
5.556678458135117,15.378910829850117,4.799197023241736,4.255136302728569,4.032216437098674,5.287358471914329,5.3177333338440445,5.42643801015421,5.265186536609994,15.939374438586043,5.464196739645383,18.193346240306184,1.0
4.63457796755181,0.3346000210550295,5.1453656317133785,4.225593837733154,5.9192523075794625,4.6154483787287415,5.407884164843924,5.769748247566918,5.087187936930339,1.945273255112347,5.424109067382455,2.7692574577182882,0.0
4.460790143029129,1.577337920454857,5.921429503339635,5.9994825445161855,5.686746641350011,4.428510868686368,4.609758714782414,5.6032113532260865,5.163060948554222,1.9503016579516617,4.939617125765802,1.7091582196004569,0.0
4.375851915747591,16.957452483567053,5.361834425234503,5.396545187061093,4.967218013503333,5.082323118201317,4.654881125908133,4.308723539791801,4.037116673047051,16.34570508534236,5.3463214655605285,17.45584338222858,1.0
4.129001517373124,15.408122824824353,5.872480775614406,5.803011238902606,4.506414963284715,4.661589989562087,5.314130365065891,5.426914720868088,5.479499894780972,16.939870698193193,5.737012941370782,11.416025756129883,1.0
5.207840887324455,1.9427476328129352,4.39021764004842,4.691460504385995,4.5569305818306916,4.556097496666679,5.5853549755892535,5.138301961309143,4.0020445991888955,1.0691805035948712,5.652726369712929,1.8100348959352601,0.0
4.355115839426445,17.995950799420427,5.922764940287431,4.361325397804819,4.770101358407233,4.71387459589627,4.159311681861774,5.789046473821945,4.566622670747697,19.51529045376256,4.665295270668292,10.763922171320395,1.0
5.474438447142609,0.11737441445915942,4.649217596193889,4.412394158510405,4.325552202050737,5.367786709555354,4.508355428611315,5.208217802301695,5.882516392084805,1.2971472628688665,4.806458945361592,1.6908497567949001,0.0
5.865279387599858,10.135815878987698,5.452993492674845,5.6114095849624075,4.343401673100618,5.069808172765288,4.823987978984345,4.809211765893727,4.51807842024103,13.346572871245012,5.39160462965156,12.544204911955344,1.0
4.05824756997821,1.8180302212414297,4.74861198681265,4.818450960383592,4.1325803748931005,5.821757809612888,4.128810232030086,4.530998434436564,4.367746481441983,0.8858459114488494,4.302182095210772,0.6436206636098596,0.0
5.119434871856627,17.00159692073135,5.6998749828094475,5.144109278362762,4.97026381542867,5.113850204780413,4.540892370942853,4.910728269123001,5.665056697584764,17.098961088712237,4.761391071354688,18.52834573185477,1.0
4.537009834505671,0.6458183198690143,5.755425921393879,4.646142136811502,4.27347080545847,5.403894400239613,4.164698287928571,4.439998944473251,4.207460329084988,1.9398217105178799,5.35119973634825,1.0666060956912256,0.0
4.355759590921258,11.492111479631685,5.032888683805643,5.818464752923003,4.895990909337736,5.2502921834667085,5.020120457088288,4.694094051907554,5.566442914104597,18.416062316585045,5.757866436904612,11.355410130908368,1.0
4.820585605887893,18.31390841067079,4.7839354805489265,4.894321009061327,4.683052150842728,5.590433173060766,4.157636154485568,4.11867646161278,5.018166613379903,14.492371307759157,4.84607235816437,10.51911169669063,1.0
4.752458756722382,2.985515467122113,4.976208894202755,5.065752869393495,5.318656255968003,4.090231757202919,4.504538179201692,5.156577230346807,5.7122923005725745,1.954736783940756,5.14376517653222,2.0781220534303233,0.0
5.392724865066061,2.1518720444117116,4.917939436130697,5.6115857319164695,5.631710511491381,4.979656121093445,4.7879750154261105,4.233205932857602,5.317572235361826,2.734738803756657,5.225601144272262,0.5245178679467197,0.0
5.636208336643497,18.928306262632393,5.98142511724621,5.528511348048283,4.563998705369944,5.531209636515585,4.609626289290265,4.0071550892000625,4.127822641898282,15.621444545085756,5.054804574340117,18.897578149731537,1.0
4.780575817326273,17.854210926478597,4.414938876117755,4.569191589071837,4.617571316705172,5.444194892535761,4.310553206354661,5.834156397730958,4.087531694396637,17.241699080747757,5.741452613304391,11.156118881924147,1.0
5.846337423508359,0.5962099916104703,4.371867281748769,4.112966848006964,5.845860156201213,5.521359522441932,4.123283766873647,5.525938777418046,4.506304250979235,0.10321088314288351,5.242400289208364,2.205551830653971,0.0
5.220086690915503,12.336195984780444,5.79512438690632,5.377999969977137,5.827021933662483,4.306085194327642,4.229012392937963,5.334380689285122,5.489113714209159,13.44441306087365,4.359386189302606,13.40676368970161,1.0
5.176287413459196,12.473017988277228,4.874695144865189,5.217595920360787,5.543177728935628,5.993345217105584,4.8205382766634335,5.600821724987356,4.885018962658458,16.05653271821597,4.768229822487538,12.073987178291365,1.0
4.9950586320549055,15.208332064475723,5.511931697862496,5.41736167702381,4.992797843354168,5.26586776094209,4.324471096281155,4.142310511765162,4.581583888443695,17.606825135390388,4.04835608750834,11.852681756977347,1.0
4.465207724297512,1.2669836373089858,4.7683215159069245,5.221815044316793,4.189815819532156,4.563019241544751,5.927887468537887,5.009282111896151,5.147900845986517,1.0586335449963555,4.19050490980865,0.7808495914950704,0.0
4.646388499714755,14.408810976185801,4.07153248602987,4.2534254704684775,4.016530595891717,5.060231130070631,5.207264199786133,4.667229781955363,5.923333544364993,19.701644645240858,5.998181535594622,15.592943876453003,1.0
5.380342141208664,1.974987068769443,5.555889054940642,4.187643744790886,5.174265603168402,5.876723200592035,5.972895452053473,5.125339081368617,5.316324953052667,1.7217429268387874,4.761174389795534,2.5998246867874766,0.0
5.596968485860851,12.565732259900468,4.680432476910669,4.870461436018848,5.811947327018521,4.3239343688058804,5.93167755011666,5.4458020148955555,5.665550062454698,19.17175435124065,4.764229729019037,12.660519224393449,1.0
4.8773355440631505,10.462798794892475,4.874344099120354,5.85309556150195,5.43443846202084,5.592371896867741,5.2953400054239514,5.3618570732870054,5.499505757394076,17.834685514383157,5.073802541040844,18.942378296355283,1.0
4.499775212861801,0.08578451507832696,5.216700093063357,4.4594046307242685,5.075839052658486,4.08274876493452,5.534336280688704,4.215711552307029,5.755664335780245,0.9184459527557244,5.051099340300459,1.789338746696534,0.0
5.490482972344882,18.076906200131713,4.263487599263929,4.053353525217745,4.016731319968288,4.944233488466482,5.646694953892281,4.910942341458735,5.04539452927674,13.167486486502119,4.852881590584864,13.781413373437799,1.0
4.772198377674968,17.924874221659795,4.500164937827884,5.66827732104717,4.993290424779008,4.456817923134877,5.055127442713611,4.569348783893635,5.714655647067106,18.26923908966861,5.0637819153181995,12.007449491695295,1.0
4.410440174588143,2.3631056480968433,4.711586255641986,5.464882918260899,5.994263788316732,4.0556995551655115,4.105284225254322,4.255246372475506,5.90068695302781,2.2752741771226255,4.198981867324745,0.8772087021800912,0.0
5.097559718526023,0.8389842210449583,5.251967827835907,4.649108219461852,4.634001939468607,4.316253139266136,4.360711936563304,4.828616624668346,5.938498277645017,2.4493921781755157,5.941105029770203,0.5898023904446709,0.0
4.436546397562988,18.812531819445596,4.558938882459297,5.796247669425758,5.66586329678583,4.007535389101066,4.843509960568392,5.794486650383283,4.272504028112763,19.747369441016158,5.122105679047758,13.110453197513056,1.0
5.045418908135202,2.0821982245678705,5.026340032661128,4.619118603026147,5.7015569806653215,5.7437324917018895,4.192013893012305,5.926968557312345,5.635591361958838,1.4106911609961452,5.259020644305299,2.6982804665215405,0.0
4.611404271620977,11.410977964289252,4.378980291799208,5.587786723524144,4.204448342263889,4.501163153188386,4.846151045592966,4.021052092619403,4.995150288308271,13.224412708166362,4.586712159987975,11.142333558421832,1.0
4.679385236959174,1.21580871069821,4.765874764583234,5.060946374395584,4.275789884829154,5.250053575620658,4.137005585143788,4.033819626512734,4.32209242992136,2.816676442095058,4.488460234019168,1.0747249501109521,0.0
5.09952910253204,2.1550449735622283,5.902792744968831,4.259797609073622,4.887976428684061,4.532466989035603,5.743595542049325,5.980748859157725,4.686841232261347,0.8413814605555356,5.0410542256183275,1.5887352495427511,0.0
5.715528291572059,17.047869868402653,4.925375663375654,4.846773498134924,5.3146376503125445,4.5121768524768475,4.261752666915374,4.8314684966467745,5.9618131165802595,17.618957921879062,4.528944315073994,16.31289312332731,1.0
4.54882344200075,15.70332426201248,4.573631494414062,5.620728799518874,4.8716967190272165,5.869597939346999,4.1044911674016555,5.334426583483815,4.721495490110419,13.209726927755007,5.424383456506408,17.68538097011416,1.0
4.887291497597145,1.1126709367152752,4.036761979550484,4.798218701149459,4.550915820276341,5.884467438982332,4.258073575620873,4.440487754805721,4.846653454045054,1.116560691204295,4.538420115751244,1.185676952167399,0.0
5.09865273037203,12.856488707180553,5.05463935919972,5.122302293343912,5.789195746701944,5.379216038000816,5.376747758771845,4.215122783540869,4.8103153440338815,15.072728444232403,4.155191163952298,10.219535018770207,1.0
4.719578826763859,2.9476926017562817,5.450956068030974,5.50756120217283,4.2208189953534525,5.547294790110668,4.3203928264108855,5.330265720367451,4.504668008826455,0.4370475819881051,4.526103028023875,0.1958099773509825,0.0
4.800059271972582,17.378348386983486,4.587264783519748,5.593696353544246,4.904549024578278,5.68184768754692,4.191087749129533,5.982863383116176,5.338662357405478,14.193469939259066,4.189370749455845,14.276064874420298,1.0
5.895726883998138,17.589344062270534,5.675746540238725,5.581205929539511,5.956888784307139,4.504557919153672,5.826825876328064,4.24661161064285,5.364986067474297,17.86000492077367,5.398354862923146,19.027404610920016,1.0
4.625426590282916,17.426317468131437,5.499198882241524,4.282219296665298,4.557135906411319,4.555733800287788,4.0697606116400555,5.207453435070262,4.328295481118004,14.634777312306678,4.32019227531489,16.972196608085895,1.0
5.751525077718311,16.022459292053227,4.344892777947718,4.589429693712938,5.997798574092344,4.382986819861605,5.4432970885034715,4.821843139387678,4.029737948691039,16.503233231174054,5.77397413904664,16.974728319758,1.0
5.436203475912045,2.4179477669150993,4.327216841687425,4.030894855466156,4.587523746054773,4.307651849014822,5.128253887523993,4.992607206972953,5.265998887693856,0.5122484826634748,4.381508659486528,1.6606763815117813,0.0
5.637186460746216,12.893807236056947,5.543139452111652,4.855829380375571,4.159039426592997,5.5993568273072025,4.045208878718453,5.083190925596686,5.925724668371484,12.828860720685551,5.875506031022967,15.794749906937085,1.0
5.61885497692563,13.77885640772724,5.262068351424098,4.21079386965828,4.473625854907539,4.499752420330955,5.297291318124126,4.845517554176476,5.33294039210741,15.27843911540317,4.18484583381014,18.42447490807708,1.0
5.312002709306219,0.7591266174596887,4.549595621535801,5.6405537195373086,4.629163093092455,5.860733315803059,5.686524085643528,5.485817439907445,4.783686025865705,1.3118880515006701,4.376293854418818,1.144727757156545,0.0
4.151066538313815,1.2632141945809015,5.635130659089194,4.07470587287111,4.994404807113106,4.41209712042578,5.9989927008374435,5.905330856196733,5.979961229978361,2.7880455740729753,5.92590790715066,0.22161125372240287,0.0
5.278590945330915,18.822695645195765,5.611715410668124,5.460827505763586,4.466503382532784,5.026995922683715,5.035357336461915,4.6728210943665385,5.504245676497255,12.675715413782207,4.6210055050989665,16.800568748548972,1.0
5.070826671022935,14.33975849120295,4.6367040442720215,4.249394894247207,5.104321653942025,4.128169175208132,4.61070642709558,4.15526377049959,5.190400361810875,11.995874958000984,5.791708514017061,15.967243373258633,1.0
5.837494609608503,2.1914001034331116,5.379277039317812,4.830878032519322,5.6144219928508345,5.054451956500967,5.053038895466472,5.724419281506478,5.25235890584903,2.018319944187322,4.897226505659344,1.0001913833089005,0.0
4.53433052517598,12.664598216464947,4.013050820857774,5.893685103335032,5.727093063342857,5.4016359252773585,5.883269704146738,5.2891263092636445,4.652640514643185,17.41540136947633,5.188818767618146,18.90314208320651,1.0
4.883815689957852,18.831142870743196,5.159668476562181,4.098305257449421,4.852230557661559,4.252960513382619,4.790713021722766,4.033842686929886,4.984156373071292,16.597281404048843,5.858272467443537,11.487704282341177,1.0
4.780651558523109,0.31593767726942656,5.7738842217657345,4.640372438808111,4.017338179690262,4.239649517418535,4.306592321030775,5.930884441477421,4.035747061672632,2.4720878773098294,5.517824497774059,0.38405312592499685,0.0
5.777710196786839,18.382911938541138,4.354818940242365,4.3262293502333575,5.401517334879432,4.785052396835654,5.037277381332025,4.476575552896136,4.189741425350359,13.381065634291767,5.521589018306796,18.620186390106667,1.0
4.071931512426826,1.9407850232947403,5.5847815507176275,4.203905099160555,5.330240356227232,5.704295495600023,5.0909133907849835,5.502294487902882,4.1242515414401915,2.609397460776649,5.759361409299588,0.5817756729593216,0.0
5.748950206567285,18.29037614742618,4.583176256322314,4.26823924541958,4.29680339297243,5.869303905414441,5.174358256271393,4.93864659408694,5.134971755567193,10.618614243832937,5.157436021180476,10.559558604146266,1.0
5.748218236051661,0.5829964298212817,4.987698391416201,5.686073893855406,4.904177020677945,4.916566432772546,4.283866421518797,5.195821984526665,4.3342648346271755,0.5839020982735682,5.862262351137698,2.5399321929980347,0.0
4.385382189385936,2.357600570117655,4.5961151435896195,5.498315646353063,5.378488039924046,4.448516766302463,5.72575856819845,5.424376387348229,5.109863288748686,2.0770084947291703,4.130269002887922,1.6704711326474126,0.0
5.390239631891535,2.917749097653996,4.095677625014078,4.460685664204703,5.473610213441998,4.204149849532196,4.449321400210143,4.6960603054165055,5.187375238674042,0.16602599565135856,4.6417627980732865,2.9268701114469637,0.0
5.696964419867479,1.4360603924417736,4.539268798438409,4.579761359067719,5.686605932304323,4.477531788007947,4.2269472752548785,4.732987158322327,5.198856784220837,0.13674296123454777,4.721733203960275,2.794824286397772,0.0
4.453468453796723,17.31904199013032,5.948698913048061,4.830986793391829,4.757284766808188,5.067856880998202,4.38631550224196,4.575957215865001,4.839079289053424,12.52960494457629,5.644902181940132,11.044224461589081,1.0
5.2149435078171384,11.407999122096905,5.868539582927754,5.964781109035133,4.99941134666931,5.092099863765532,4.2815566800244635,5.084275018612333,4.874248547480025,19.647525328318306,4.344623674594899,11.285459576045104,1.0
5.925783268356075,12.996917658745646,5.1300650499519,5.992177454529024,4.722532776811979,5.61438394080432,5.970539976201803,5.332540273841696,5.50494618187152,10.743956857641848,5.871742583928916,11.458591340091504,1.0
5.746621746515457,19.183683147501227,4.644520787638969,4.397783405876035,5.024879537487768,4.060586452959251,5.3714144585721515,4.454981781738125,5.455419036814475,13.43410113800018,5.496290538206282,19.000295705347177,1.0
4.197370455519842,10.429361548677171,4.538719401327075,4.040560629789161,5.5286480004134075,4.052767236011077,4.473851841462895,5.476967944372212,5.289587204921499,16.79877487223088,5.5603838589360635,15.94855501463023,1.0
5.6150725107959865,17.240972427723847,4.919004533140635,5.891569292481911,5.24057730517717,5.808382415104855,4.586792289571569,4.778736020762802,4.509218658590612,15.498052593726948,5.11694558323227,18.497530489343326,1.0
5.1629078958572485,0.5379383184744172,4.725534266274952,4.871468713686616,4.5546935234492585,5.586873163774723,5.30786272003424,4.836749410215695,4.106051542059621,2.600360659469273,5.765950999661794,2.7217971384444533,0.0
4.726645144172448,18.09498421561561,5.3237567760893825,4.796800933218849,5.333272144822484,4.7381123186836085,4.100044533833116,4.293920811807623,5.593313469982286,12.502071071783831,5.4794062688956355,14.314449923080105,1.0
4.313834544074455,15.06239266597158,5.499032830313562,4.327091373648279,4.678329065050067,5.953003947292025,5.028807737492369,5.168536404129002,5.33587348909613,15.134229336484747,4.390546666494322,13.381079912597027,1.0
4.504803429884302,0.6212165261707301,4.901412116500771,5.295644609648871,4.1060917623940565,4.229090599172965,5.428430873714627,4.159477114858923,5.246876267388224,1.096132123604802,4.598693552969355,2.391230419688269,0.0
4.348421350142782,19.552861960018223,5.038795370566936,4.494410237861267,5.66418947216623,4.432601880592324,5.150416586125602,5.84487122200754,4.569742413670953,12.016714348674956,5.1662005692615995,13.182067959960872,1.0
5.996390108955572,15.336356312370427,5.711645814247808,5.9122657126847376,5.000667311352045,4.035667580387247,5.868072981318021,5.088364308462602,4.50486238820408,11.104143946744447,4.13585162873261,12.625096409125991,1.0
5.439158449498717,16.448553066971265,4.92385040841147,5.515469889004588,4.752402826590396,5.6568890771087705,5.800469714864219,5.487257357201493,4.142902761218845,10.229021614649124,4.3361811707059505,14.959358345483794,1.0
4.083288044679961,17.777582542329856,5.948609926220955,4.480624620593349,5.091805118533615,5.541285054029524,5.29906486213078,4.951241228616518,4.147100957952558,17.459221194922737,5.98449715831115,19.260620645176424,1.0
5.273642928568705,1.960686665874075,4.5960786641889015,4.662416604657043,4.561419484929188,5.320237805992348,5.374744733872267,4.674005582674517,4.449750183611392,1.0425731612547464,4.073555585466179,0.30167086311914837,0.0
4.5285995055475095,14.550326191219945,5.2960633146617235,5.631331081629267,5.076135101469646,4.6363265408453085,4.534143882698175,4.720642275383126,4.449625799020369,14.425708066617094,5.911723360749476,17.079644068383963,1.0
4.454644142140054,17.018555106506202,4.031707090747134,5.749878811205343,4.429275925808858,4.75075470779864,4.999954529924837,4.956194037636443,4.18781992966206,13.629387792253382,4.51176577208955,14.942743614061246,1.0
5.893197145556678,0.901089670713341,5.396347721429811,5.871631248222291,5.928108260262979,4.851126731436703,5.6706129217169,4.6074661781770905,4.104175813854302,2.2846246442283267,5.697144819164093,2.650159461147067,0.0
5.182703408106419,11.90450155607519,4.4731358504222,4.327248000420468,4.597895456159561,5.387761377416645,5.574500605338725,5.479006909812165,4.803381137123228,18.09238071674681,5.231864014173338,19.79613889098941,1.0
4.885902021495865,2.1719996223586877,5.47785659226191,4.966023711096757,4.129071767689353,5.19712870031662,4.572732135774317,5.58812125176551,5.695001240752683,1.6175980059819048,5.268257621733606,1.2760037878213581,0.0
4.861882673036654,19.265317740991033,5.558010787848075,4.48320492408008,5.302353921487237,5.569011204592434,5.063911397566353,4.960508002172309,4.784889697085141,11.600756589687016,4.504284521329304,19.682351235261706,1.0
4.224771864583052,0.33388698827119945,4.499249408821167,4.965620186656741,4.071164291586925,4.747039328463482,4.212736332770487,5.21642654475915,5.213051734101067,1.2990147903374403,5.7783713996817525,0.23001714590486988,0.0
5.496211335774978,2.8544317585577805,4.179040393593684,5.6113507580854085,5.0465849257779904,4.856246735636749,4.173725815972365,4.740178560139942,5.729987946059069,2.1101420567404134,4.593890191907144,0.9775322724747831,0.0
4.51678529574074,2.6552275876288447,5.69528065901851,5.9246014982244795,5.261272381059301,5.861058535348038,5.655657214132385,4.6822054276049165,4.8346958406082825,2.0287175559003323,5.271749054662014,2.506785490823191,0.0
4.114189521019767,11.060271899553788,5.681207245546384,4.036120439519921,5.143273235948265,4.477809391335153,4.8989655242021595,4.048480518044779,5.860955183927336,18.329017228245966,5.5979298050674915,19.901652122554054,1.0
4.396412530471039,0.024174866686605512,5.911278923446844,4.290211146792901,4.520125496084381,5.620250855437714,5.944333247481381,4.157803658982402,4.308032650748732,2.464621146589848,5.266137219730214,0.6197673365177767,0.0
5.3136304621768975,1.131106490379536,5.5072202629559746,4.419069247900252,5.085852778199569,4.628770082134917,4.1390175428971725,5.674044261296661,4.687294616890797,1.1907788418714416,5.919549963532637,2.0450269450772205,0.0
5.235733308824074,0.6068638256176139,5.685899986278214,4.890213327435989,4.839877370696477,4.2951036936574,4.526139427667083,4.772272797057143,5.31993255560382,1.0081089924827955,5.269672311958435,0.8577188711849358,0.0
5.494472276079101,2.8143549917901067,5.098536986696885,5.606526801254256,4.966784133364253,5.23363376875115,5.284617911582036,5.12041880548189,5.115605362418294,0.5603319199082102,5.607887061552104,2.8806186215594196,0.0
4.2810146062171865,2.814084382093402,5.119987342927116,5.415567956724965,4.351200279417035,4.596389755751198,5.267535319596992,5.4965536405087505,5.897954688239192,2.090052100545304,4.890222069440256,1.4610461751008188,0.0
4.454415355664009,19.774742783005703,5.1207979076398855,4.221840461749613,5.568816233236408,5.750419608896051,5.343784031272746,5.702221651695109,4.5273509171909785,11.170445813767696,5.113912259721471,14.3020269646797,1.0
5.0226781795922655,13.858807341929664,4.939956869315589,5.630975531160272,5.692870352614614,5.354933537868924,5.645272543114441,5.223153090958802,4.991467590604921,15.749706273967217,5.596989067053125,15.311467633710123,1.0
5.333051663570767,15.252182516309006,4.962376302950205,5.720506572799408,4.0730407587627475,5.1100113446689726,4.16640363301787,4.385605589353213,4.512301770347498,14.49521172595703,4.8681305223952585,14.24155609119017,1.0
4.1600365395153585,0.1789187538863145,5.691930512197066,5.55311494357044,4.783351193071098,4.7361712753324285,4.344780936671431,5.158759454695898,5.42814235228467,0.4302618076206701,5.1530315809772755,2.653253924533913,0.0
5.379647385795275,10.920700457089026,5.6731047823392275,4.97940806371571,4.288335631636099,5.6444223106154086,5.4718039717370495,5.530306321697093,4.208945971631873,11.56317221399238,5.90826120611515,14.11521219434221,1.0
5.68221461787774,0.09703586375669271,4.552477883246287,5.982113017478174,5.853976949635591,5.379403284729246,5.960828720465614,5.828889364112417,5.063647021621611,1.2942944011124649,5.0281737497585475,2.4359639071377535,0.0
4.003202375098057,1.8573946526102476,4.466089256533745,5.285547323236585,4.576405387700078,5.42225903600618,5.01428776528077,5.64240040669991,4.040047069039413,1.392811214891881,4.9807008821113214,0.7382824082863322,0.0
4.589206665880912,2.1850839082101676,5.711177788151127,5.823277379470607,4.131788036423839,5.679529448077206,4.61996027287094,4.931540390995855,4.254585066190157,2.6476479433930447,4.927668685900104,0.9878215174202627,0.0
5.206808424440492,16.987547888825418,5.847486262533297,5.771403827080955,5.0705054692586184,4.153221528522226,5.362626370695768,4.993540226254327,5.777492809503284,15.401167093628201,4.036535963219354,12.402646756121772,1.0
5.088059930589151,12.252888918625443,5.965157845984409,4.639759153335527,5.180761930407721,5.530664861869088,4.710810813524671,4.176875174671005,4.521034890871938,11.04017251795102,4.89501793137268,12.8214212872171,1.0
5.666383319570908,1.9671734237774947,4.697204938885691,4.9636068850778825,4.940743134769733,4.798652292783021,4.678261630969406,5.1050069525230874,5.138213960725608,0.7075081556996133,5.961686736447797,0.4225010674511509,0.0
4.789102258562746,13.490825382652371,5.671566141709203,4.216338775101518,5.307529006186472,4.697018299564171,5.157833065185435,4.890955366166692,4.13951402462402,13.791239107052217,5.902224401952533,10.722741700411998,1.0
4.8332720748275015,13.15071626713232,4.770325255545081,4.648501747703941,5.020494199606292,4.447055644603022,4.627150264128062,5.2953387122416515,4.290632912673252,18.370744458190945,5.397772170234136,12.502044870635418,1.0
4.577678828955027,14.922564063789444,4.942167458967851,5.215918701664684,5.566673383849241,5.3905482658888335,4.236690667435756,4.573625249546973,5.543928868699767,11.78196426788126,4.522253694722911,12.210351432672848,1.0
4.504287911677887,2.708481035180465,4.36681069721948,4.648270347665592,4.092516378522568,5.454208898117014,4.7084920063784885,5.963158059529189,5.998729864385357,1.7182656998545642,5.616336494377552,2.3733423546043184,0.0
5.597897124143412,10.182053031031986,5.139042557364065,4.039451492926351,5.0475169931057,5.663516281604494,4.5495805288436,4.375221977090849,5.98378696628529,17.809959810281725,5.468008701199209,18.631309158390643,1.0
4.806728610052707,0.9484520753349857,4.699170391568784,4.793455200936772,5.367686061290723,5.4836654274573196,4.497632630676444,5.2170692865544765,5.881892386541309,0.34595709971363053,4.1692852144245025,2.1223859706655643,0.0
4.070313984097003,16.451032051579332,5.134065567002455,4.683731203524701,5.885205400969494,5.645472972086862,4.521266909514003,5.735928893364316,4.5356898411178275,17.5980690710032,4.037568652174364,11.692716773392783,1.0
5.059145361425349,17.52361442397392,4.998485815049549,5.981972338993371,5.373148584149568,4.918966602100331,5.924700266876556,4.666171096187746,4.20802490857016,18.73006307955565,5.625809661505598,12.849682657372457,1.0
5.5688113312168,0.6149398296130366,4.110219279881333,5.257088061757722,4.003158842155823,5.694812269858473,5.117413989192193,5.373772156763513,5.693845199101814,1.6603844157748058,5.368457421776051,0.3759026892183276,0.0
