Monsoon_Intensity,Topography_Drainage,River_Management,Deforestation_Score,Urbanization_Score,Climate_Change_Impact,Dams_Quality,Siltation_Score,Agricultural_Practices_Score,Encroachment_Score,Disaster_Preparedness_Inefficiency,Drainage_Systems_Score,Coastal_Vulnerability,Landslide_Risk_Score,Watershed_Management_Score,Infrastructure_Deterioration,Population_Density_Score,Wetland_Loss_Score,Inadequate_Planning_Score,Political_Factor_Score,Flood_Label
10.371396404739983,5.4914675654624645,5.354241279470019,5.045020362171177,5.4963678240976925,5.688424650572286,5.9790106667686445,12.310436220974442,5.852119119636531,4.6961039109546405,4.198292224555248,1.855834134645553,4.119524548356769,4.5250205809663315,4.727222898380128,4.088291124174911,4.908965465910713,5.213439159564464,4.334268629738615,5.834697803013498,1
12.825510049628827,4.266959944831887,4.925351210130787,5.092860632155695,5.166381608554195,5.6346106244264735,4.420214385824703,9.596686639202161,5.101320918473128,5.385840458449577,4.2861239054468045,1.9550004761276552,4.389680983310728,5.685069016703603,4.807293388986956,4.877343393606098,5.4411728387412746,4.022779336177106,5.79850061396313,5.740800926211674,1
9.35572607633534,5.772391560930149,4.7684134259716,5.48379265391743,4.625555978420708,5.456741708679292,4.830886001184179,7.314748325348077,4.655676397700068,4.706946384121441,5.969151792752227,2.496402533873226,4.771105002983338,4.758731196408373,4.609521825594651,5.361166185837535,5.550819029184989,5.028161391238546,5.196364891084005,4.2450382850741875,1
12.320293396370044,4.441223905422422,5.932834771732814,5.3944187638192735,5.349572604334821,5.669894411388808,5.15671952623308,11.94277792160971,4.102526918351996,4.477503542172048,4.319332698734302,0.07376074937640453,5.99369856856288,4.947546585028846,4.874296210090069,4.126525343641349,4.230021873656195,5.648188980968748,5.252489645526066,5.345427223000872,1
2.5590283664020803,4.274219411457998,4.229865994119134,5.271909414327457,5.262837842436753,5.769173776459228,5.938643624568358,1.8727139877419763,5.604803568902648,4.950216729863671,5.373357223448259,14.889685955836823,4.172271543098073,4.815788473560381,5.624827315247801,5.324743719825507,5.595604744417216,4.202056492982517,4.615310174712673,5.865558249375469,0
8.455425043962169,4.329629631458874,5.1172847929008505,5.51755250751465,4.5390237245845455,5.351645850208147,4.883667409603909,14.272260165325129,4.297013563287361,4.741947425184338,4.46603792879367,2.632382587891141,4.328540898911856,4.359302435910684,5.158259608070098,4.691657140619188,5.579729242071077,5.131114966452774,5.611161652882467,4.394972563304065,1
9.165957385148431,4.427022732621344,5.691208725979814,5.8929130263008105,5.1906065318549786,4.363557734434724,4.773414114087956,8.447815621675918,4.264537430196963,4.693917900755172,4.473440951707666,2.86695449468926,4.676735731850432,4.165829162788962,5.266537834674978,4.063988920288649,4.874067450899542,4.267949733499562,4.383546916587342,5.033673535468998,1
2.6616382277289796,4.856399229851229,5.644206321200451,4.483863360631059,5.165852113608526,4.252004055727989,5.698892812451471,0.3841375168733173,5.343417718488121,5.153615839276512,5.857111065788272,10.793390632698602,5.418592254281537,4.382124278692716,4.61969423350656,5.0437245906643575,4.104091677512263,5.0261544367361,4.451762825867152,4.7112439985151315,0
0.2810243034842774,4.606550295135191,4.193068940390882,5.560752247141961,4.16710867502138,5.870969027054992,5.795870586887474,0.19948880210033249,4.408484212736858,4.336040104385357,5.591156752515173,7.345279295604609,4.38076357259407,5.6551624349614045,4.263130613278709,4.010697977388446,4.195237521070298,4.440132509569383,5.064235944917566,5.428174045370035,0
1.166031869068446,4.706842758605436,4.1245462117637715,5.589031088981497,4.594581580614667,4.612926936085641,4.588134924353556,2.112239304297671,5.44031492186188,5.865735380253266,4.681923947285977,10.511771365645089,4.807039984880422,4.480303192044028,5.8866202237483,5.471041411587162,5.2635496873055105,4.341060778787551,5.844997792605007,5.6655581420465895,0
11.047109431075729,5.024443841625349,4.413985156876853,5.139079559134207,4.778809877957751,5.189694759003819,5.131701120626493,11.540326786092464,4.120453889800595,4.078723759639459,5.9308972692012425,0.9562575087962097,5.9034048127810745,4.796957524218429,4.212260038618039,4.857774862700421,4.141832382877139,4.281306678467334,5.076652744019825,4.029922396512601,1
0.4848861422838413,4.623632266170519,4.845096856623889,4.251100429525307,4.387726135873786,4.635099400515177,4.251099579796954,1.0098128345817616,5.326292497950417,5.285554826959856,5.129188162580643,10.393776073975811,5.840080105091808,4.757911819625015,5.03679925326613,5.289439954763635,5.87389850781739,4.645957466727616,5.198587132620958,5.431271101115525,0
11.779304817362465,4.868038732347751,4.6848959576694265,5.865849725139344,4.106695993977795,4.467625666186128,5.461740691552321,12.465984226317167,5.690079297793285,4.2512869848246275,5.650879791497258,0.3902587203918959,5.103375935612924,4.040243443706148,4.2325473605857615,4.55774385252193,5.571333203888912,5.153918300241958,4.637394514570794,4.880296894448265,1
12.657909074507188,5.91300279659896,5.605171359159626,5.585190232576767,4.866944465511269,4.592715227026577,4.1612308103392035,7.252689158605136,4.247692053411635,5.567003005175818,4.598846249606213,2.624105018052598,5.565847228515144,4.114198156890353,4.258072817778849,4.075640273104071,5.576550416341659,5.527230597923314,4.530246522891479,5.569765966775589,1
10.185349548727547,5.549267561275576,4.618745435725565,4.444151741386641,5.167427175462728,4.656358965595224,4.962555902438474,8.753711898864355,4.786641340770378,5.997585871631309,5.463745474573002,0.05362180420024143,4.718847653661634,5.931540887768574,5.405732888100203,5.455158644269888,4.882459338183434,4.144696767672115,4.857450283502963,4.396820202387126,1
8.21339903786201,4.908754669119922,5.547759311460313,4.2946060885579405,4.408632766797941,4.239782186945424,4.230292356790402,9.151947235480781,4.96646415175087,4.407989207218774,5.5242592409006495,0.6636283254588067,4.240963644876936,4.560910129520111,4.512584750738435,5.227691890015448,4.171199105645536,4.039221064948507,4.907507520500707,5.850529283313929,1
13.108846353278086,4.783051396355659,4.061911581838687,4.845258394027218,4.464036360617621,5.342186314171952,4.670743212434925,10.617592226267483,5.519647316856776,4.98203952533782,4.5708081369268445,0.01915761515050074,5.523868751486194,5.230695681257148,4.1718207764056405,4.227523917609099,5.5214096120877905,4.887567158564671,5.055248913677415,4.0590839372229865,1
1.8698943804826738,4.781811991811029,4.130409182520984,5.777318160530797,5.765987649659547,5.676460842163602,4.4666656452986535,2.940097725856431,4.606771087258267,4.212320707094935,4.72458698000041,13.062768883714952,5.931035836469533,5.88381117452084,5.5302131832662615,4.788682292701329,4.283688795233971,5.536842142234484,4.93969086996735,5.095223968285619,0
1.5563718652300982,4.798631831618616,4.158813169286059,5.932095010257354,5.485762987335878,5.841479300685271,5.457556108901295,1.5978517993650696,4.657645235697219,5.206426124199009,5.17559689874337,9.256276580570452,4.820997427394759,5.813733154679672,5.733710426054132,4.653243811496018,4.792494693632812,5.60072837691069,5.321947641299351,5.872705115649971,0
1.017089373146102,4.735068844583063,4.221978938426962,5.926998481775176,4.708849897586109,4.690167491026467,5.238345470731673,0.3445104742176106,4.881329766848587,4.409604818112419,5.509654916724663,13.50239653806002,5.383854726533184,5.123753912483027,5.625465808609359,5.871988358003556,4.755593647818823,5.037874728529514,5.674438285917397,4.853810641272608,0
2.84665661176,4.545248001467067,5.944010659263074,4.02863055533412,4.202745795106319,4.598766747410696,5.985163590975526,1.6662951168078823,4.6128308987020725,5.2011663939742725,5.5900230738569405,7.751855518726952,4.467380897650727,4.018196362561552,5.173535815689182,5.000395871045571,4.21855889073632,5.574697696819414,5.666548610057515,5.689418334151725,0
7.852786025070174,4.916373773475785,5.888084187650795,5.409742020086764,4.554025048651957,4.448637117707053,5.1069435524196996,11.355912783686797,5.326621419008004,4.892652719973123,5.920733549244261,0.6393141120752499,5.245150795665563,5.8696440808876025,4.8789307487168845,5.37658599685451,5.855582958750631,5.274890757435804,5.228367447969078,4.6240026122169,1
1.320457481218804,5.05032676733412,4.501933322680596,5.5378455642152815,5.03740198876119,4.125129684438903,5.155614100502169,0.38747824545448495,4.17557647411632,5.845207514187916,4.934521992015005,11.726666084552086,5.733191377191007,5.213946232548531,5.327249441534599,4.787363771981226,5.946090699028322,5.756230393971403,4.423433556923931,5.186311991054269,0
0.7261658145345012,5.873915646062126,4.479748225511889,4.833008863807758,5.298644649153763,4.408896744928546,4.02579493957905,0.3827409083866913,4.336557177015425,4.601932639263243,4.259714026835762,14.164185827969604,4.064941543383497,4.835937016027774,5.6455204860646635,5.506625863758514,4.362500511103104,4.89782344518558,4.25227157259153,5.125377511581458,0
2.032693085526847,4.76124658695316,5.372654393372195,5.289665208044628,5.310347429048676,4.474957113504515,4.353793901647968,0.5201207858842645,4.725965680807743,4.851011318543685,5.701705514644191,13.332632349806788,4.105651787817205,4.691254074072318,4.966028225687901,5.539544614771171,5.632067004604137,5.894341233686788,4.541818446493743,4.910636820123857,0
13.991120620500123,4.656385507218623,4.1152951643980495,4.738561540431082,5.186316438078936,4.326038227629772,4.66838542834622,14.556913755792186,5.61019462408227,5.0896021705521965,5.360501376660748,2.248955495228774,4.1272028727555945,5.764990210136273,5.301655900978656,5.863825465194912,4.234951797752986,4.491500624371776,4.646388130648672,5.0228728126031745,1
7.212257630990558,4.010459227085826,4.143423777695302,5.531093501031721,4.189835873643339,4.75808097076607,5.037123377331468,8.340953730306541,4.967720437728623,5.933468455070216,5.0858808889786555,2.511039985091016,5.764882382695164,4.399143231791878,5.381230624773273,4.442295220221387,5.863070098310524,5.825168435849646,4.588006777189906,4.746014199757122,1
8.971216265912854,4.873701405230359,5.177463044262639,5.4369078946451,4.063487530745977,4.6749085579284575,5.5604252970712675,10.108464810162765,5.46250117869475,5.219363816551555,5.331894332160928,2.904580283744165,4.8487440521072696,4.314743166699821,5.198555035647184,5.58437987655049,4.463165982577999,5.6359695421544105,4.199452407706736,4.066835989410119,1
1.1104761007663333,4.022062528857294,5.99087503238262,4.281605897785353,5.392859614072215,4.111211043360921,4.908367325473412,1.5081611702774373,5.98866060537143,5.819860316319437,5.983248685922456,8.50496927779009,5.481019042436637,5.72368764658966,5.063865955105583,4.602462589587816,4.823495335180486,4.107865165681742,5.407871814655662,5.368049723384144,0
8.451483480718379,5.521981520056188,4.8192577897904645,4.0000232695107325,5.997785224066581,5.830121465034445,4.491694884986801,7.293371415468344,4.246494916265103,5.916276239608992,4.258761233933402,2.092414385007851,4.407022216663773,4.075569013191359,5.14481545193553,4.538239505276021,5.166665819977035,5.561043605514044,5.119786203071898,4.2975765676983055,1
0.016566351370807197,5.473747489888364,4.409762548301425,4.642991402495764,4.625814788427297,5.6802161568784,5.188483654617194,1.1896283469638105,4.47813276815006,4.9700359750480825,5.643678645505805,12.281579013741851,4.337718578734071,4.15701973690722,5.246344849064375,4.296201597254255,5.465446830826613,4.573733749965588,4.845736818118175,4.123011472917277,0
10.619516129061548,5.203763179272644,4.119049400695543,5.324868023402136,5.484506374398174,5.616811477787381,4.264359315507743,12.753614226178112,5.478938466477454,4.632914261748832,4.9490671252448815,0.26823300693677854,5.434362894093516,4.178019469792018,5.723249900167957,4.82693153342032,5.238890147636306,4.821400801173086,5.531568585431449,5.790825422388438,1
12.77802054714453,4.875206248110784,5.012532118990405,4.331499559640312,4.97018931995908,5.133210517810926,4.676168818732522,14.893300746137172,4.615638300052238,4.665458953020758,4.292193131082641,2.533648195605211,4.729132855039729,4.906832461248536,4.189112689548777,5.6066091470360675,4.844891580061758,4.4612772804285274,5.082376111714049,5.990318820400242,1
11.559117478970531,4.64935185378012,5.262615106183977,5.915868242113541,4.1380918126292,4.599884139554045,4.884066841862247,7.579575102356471,5.9842712789571655,5.0252304882064,5.474862882854245,2.7757449522469972,5.0017532117791985,5.811513581272896,4.158499212259858,5.249401338813216,4.027898037383823,5.608218492122264,4.0895028678524765,4.4291130426600045,1
12.151996345912126,5.011705385903658,5.38498565333845,5.785116454972949,4.5292700538507145,4.313625410633612,4.102300411240796,13.835080746956633,4.393376394625646,4.8636141902155545,5.256060929139074,2.586382851796352,5.871046045517715,5.240002666954817,4.198992452361276,5.880359669458483,4.793778786178079,5.343023614562075,4.1001290541865885,4.526727237996159,1
8.249220778929523,5.084474410983697,4.550762348510837,4.952671466602197,5.5560504862893065,4.838365751804242,4.96658856993265,13.96599921018009,5.2855901410126185,5.588028900531926,4.516600858255185,1.652572111827418,4.078835170240726,4.86935629663294,4.157395350390798,5.087191149822584,4.776266162004498,4.225008266476183,4.493376859487995,4.177859045510048,1
2.69164727385998,5.005132152926885,5.814390061411659,5.190263349811363,5.827576887746519,5.0494712753228645,5.745718843131329,1.2763093158492502,4.7143846679860895,5.40161683600348,4.313520857303279,14.893116628009404,5.285613182172347,4.435561603535137,4.972810071072356,5.762210296713132,4.789980541098065,5.3165675668523145,4.031286590614869,4.877310762700749,0
2.1870215041229617,4.191429111040323,5.741156850092014,5.2809520843516875,5.732191267223383,4.742934525248754,5.150718346258197,2.8485618709729263,4.6251960498166005,5.036020862752196,4.25669985322939,12.903175333566148,4.070318500542388,5.4136071924210105,4.365250260506202,4.3371980968680734,4.499917962478991,4.139723841369324,5.481559734321345,4.674475501671684,0
2.1959818254342154,4.051284131612872,5.812509161042073,5.147057902911147,4.500935797584998,5.994475799807205,5.520321859580318,0.9285828488589832,4.576369051919059,5.709094786404361,4.465717113752189,13.809093372134855,5.74478912670963,4.948906359689047,5.662491610179885,4.250177819672807,4.191508397326715,4.561271159753032,5.4498205436721685,5.113688826269125,0
9.667993373529153,5.230025936077733,5.215810428181408,5.2687273777433745,5.5330300990651695,5.611429051336436,5.34450137458839,13.974268532737614,4.754107862003398,4.809937174752377,5.41716709153565,0.12627956890908565,5.091499359558871,5.950489070567917,4.964712417165506,4.823704566288994,4.4121475598743505,4.254364907265022,5.232448503213906,5.357034138968829,1
8.962792877450568,5.679604571271234,5.24681191631888,4.671220908539685,5.2718806536534215,4.057304855155309,5.993052617597238,7.852744242463926,4.583822346995614,4.136074628183339,4.812925435904145,0.49087146357500755,5.897580995383836,5.907407252983416,5.827629045249888,4.257957815854331,4.540766470621312,4.901073078134152,5.47128532002273,4.968532396219451,1
0.5115723710618746,5.220667566621836,5.13066050914322,5.656938598898234,4.83666772820456,5.596586394418374,4.541287883963531,2.999153019858392,4.397289153794811,5.064941815767795,4.266832671046414,9.703961254812286,4.71213459823829,5.80326245897272,4.5685765781909184,4.238543344079487,5.284419274005395,4.0360640196504605,5.42041969663253,5.866826640899109,0
12.752367241473964,4.368952506267279,4.790275486528637,5.45411352323078,4.910343983467313,4.612865645406743,4.266019597814657,14.817393473770538,5.934542380740595,5.555455820135586,5.815522487300357,0.2471431368475281,5.0762420200796265,5.685109002930362,5.673240420735317,4.549791316514176,4.873554338646639,5.18382880883814,5.851577098989137,5.431011909242257,1
0.7738248831454668,4.265049345483697,5.306325581062566,4.674691093538185,5.0300113194194465,5.354786259777746,4.266419848273257,2.7881279673827573,5.551010593437999,5.502846635062605,4.288480042236207,7.6728544489199795,4.043963629619245,5.3882633079524735,4.456200755804771,4.187314905214949,4.577619939908179,4.673843826153491,5.404194376758982,5.107883467709275,0
7.104755652706669,4.744334047675027,5.502356095616836,4.7849163724589605,5.77825584788002,5.063144305373463,4.885154691865631,9.06146310808971,5.9112989345329785,5.621367140675184,4.834765883600946,2.828195322405377,4.494925962466293,5.8294986574553205,5.888082556561855,5.136638302155851,5.643155383521676,5.146999169870432,5.348002742139707,5.717972782064233,1
2.4540442977674792,4.401867377318113,5.2693425465078825,4.178579049051146,5.34574333719616,4.001306781522599,5.359266364790287,1.3876041483994437,4.663233698215668,5.092814148424264,4.876088151810768,13.759002487755637,5.01945215057636,5.615662903653245,4.140921355333917,5.77937482514333,4.2538721153483525,4.554050897739248,4.831572124138366,5.190711445020623,0
14.315295567399678,5.47132622847838,4.6945540780610155,4.923432287626238,4.746245236844767,4.270919073589382,5.608331129967768,11.564877973110637,5.347512459568179,4.822288672959974,5.232581496708289,0.9708306574486237,4.640597484993485,4.014193064989774,5.208009995479,4.11426543868666,4.88309457775966,5.129638325772792,4.377859627529904,4.502615374284313,1
0.94306794322898,4.453312804453976,4.315909645670696,5.4972904682524,5.829097327697118,4.370540710766647,5.096290405456044,0.5310314528302404,5.818505388873985,5.14181410750429,4.250502462192416,12.269549052951561,4.638450595572377,4.732056531493031,5.918048351945932,5.160457064398283,4.777702992948233,5.722464454520772,4.648627327751161,4.341889787135171,0
1.5079112793155764,5.247791672583277,4.096285671956707,4.947619656795894,5.215505366191305,5.936152762901467,5.112929274697644,2.4437241606941464,4.135209498944766,4.838669360838576,4.708129124710188,12.565989511876937,5.822683632432818,4.447205096647342,4.884787481496387,4.2822522365986435,4.9037380893045555,5.486665827131313,4.245166313014366,5.496323598057392,0
0.902634929450309,5.24717137600552,4.628700226367497,5.288298442951832,5.076663886511427,4.932598825879637,5.663036666224447,0.9824920565337439,4.263373806872414,5.5326944262093045,4.6992287976154445,13.211303685935974,5.7518660443724094,5.789495141662602,4.529632643556638,4.5253866197600106,4.747877427207549,4.530069836281095,5.022935080085235,4.264323555050048,0
14.875217445628417,5.121320188832342,5.968026326420929,4.156911632634248,5.513460334137136,5.245506806479682,4.950179745733536,10.910772642055361,5.923101464275133,5.3537445516551525,4.496574959261692,1.8978656794018445,5.763270698350821,4.854224892838668,4.3868944560238745,5.193445980212434,4.1280870477295775,4.34264908890875,5.402282262767153,4.4548965081295995,1
2.1090568766855338,4.304832026660835,5.462992980680725,5.522075580501566,5.475834786708051,4.080118238101389,4.647060824970983,0.727411510904189,5.32462747746144,4.15943014637457,5.680696355177016,8.419516350237782,5.866385834098036,5.174739737151154,5.252518549324853,5.246628867518115,5.927635322376361,4.914047904385251,4.645802137155802,4.037049153491912,0
11.521065468713672,4.144168671997347,4.073442725001643,5.244686529234492,4.148210845149734,4.206530017750097,4.302891043870715,7.836542722675202,5.566322861847395,5.211793630358966,5.954876368408025,0.07320234466961406,4.166515316101265,4.625689256011336,4.974935670927948,4.329050744785625,5.288846339259633,5.013540081435576,5.602833621817254,5.290691246501216,1
12.058114303356243,4.449231223687704,4.837895580374951,4.743448132804686,5.308265474055747,5.367732903670687,4.432665555261654,7.2452200176464485,4.547976198939944,4.012367645281794,5.2600373612376545,0.6950151041503302,4.572559724223882,5.936044344091478,5.067233862618422,5.738198137449457,5.570143723127026,4.098317047242855,4.92193918442508,5.622030749864138,1
8.452781734411406,5.318707844411565,4.280048195106636,5.707569843409334,4.93261951228034,5.601961400806729,5.104732275634468,9.611690465951934,4.834789564658296,4.920710746269654,4.033825599843214,0.23085960488762747,4.415022990769758,5.4584804981951365,4.415647682917672,5.889500160420424,5.175590810132745,5.132887370173253,5.692636025561748,5.084717900984643,1
1.822634555704315,4.622615398312007,4.396195265519481,5.353642597714791,4.397984277918874,4.556736963325314,5.342541650458265,2.4387030273902326,4.537595230060396,4.605550256543935,5.090855900423426,14.12004273454053,5.24627570749565,5.10924098242229,5.333417710792913,4.169297507169258,4.706954950256757,5.8191108568744045,4.696461279414738,4.156548961459752,0
1.9355183712283495,5.580060872614123,4.45435911404703,5.780430005272349,4.1409838912862895,5.216639000015544,5.747237057474431,1.2311904809689844,4.815556068812326,4.891651099654032,5.915942132964908,7.460470080133154,5.023877261363856,4.26341907041271,4.193637461974437,5.035259656795935,5.276185451592905,4.120146336709965,4.547829741259807,4.796298987045813,0
2.6844820512829464,5.768412926696816,5.891396294000565,5.895376051928942,4.5749233297945,5.011017520779728,5.112381385260023,1.6828139146061587,5.772342588111986,4.169932579778933,5.220752119563384,12.099439211985652,4.7883809891998155,4.016991157214419,4.967593793165593,4.929709561626542,5.386338720507692,4.826388957605595,4.630016550379548,5.274997605868326,0
2.7012541714899916,4.797326055544627,5.341464623811668,4.019847642255671,5.9056300340050125,5.550488103669899,4.999917983929577,1.522831136053365,4.688183235698884,5.530632599050772,5.366858830314541,9.994166366048962,5.565491348502773,5.35407562976402,5.0098656081788,4.513323379791829,4.670017139915392,4.527612149892715,5.867717591571479,4.786705677495524,0
13.399328682985516,4.3201432699091455,4.6377336366422774,4.138015185225632,4.067352807748928,5.77236354425869,5.756067025688914,12.253893316330338,4.219726227481566,5.296595054597603,4.960367030523775,2.0497762909787878,4.919229503465853,5.886391699386902,5.374873721881735,4.209321267815793,4.515879013573802,5.620865827146341,5.06974551151751,4.109809781821548,1
1.4917455176771564,5.041915954544084,5.420485597246623,5.563647726689871,5.168897819514852,4.9361381084685805,4.188837795320962,0.6343440209896339,5.717012909103109,5.163443054946954,4.653477781137267,9.976144686342266,4.216800745433245,4.989194105527518,5.549345874363596,4.876597216066331,5.289712086859454,4.550893359581018,5.923280984630608,4.643324942789494,0
13.539548493907528,5.916146960238761,4.7291874563950795,5.946156325944665,5.716046542014459,5.02819088510252,5.897961334094003,13.753363591753576,5.931664639436665,5.933244441792215,4.893748390400878,0.4758153158792211,4.658147558921456,4.4619586210561275,5.339222513075035,4.260703359429583,4.007439321636118,5.276006470432496,4.464546729581001,5.689900754545208,1
11.689838656134377,5.474867537442972,4.561366431031948,5.962287463583644,5.754700906265677,4.134468360181122,4.1585605692623835,8.061726032344483,5.90680575876419,4.368602793900198,5.325719575269331,2.3721694945168905,4.778869360155347,4.607007818295904,4.155987732818819,4.438640802422764,5.386419084437735,4.115576394039728,5.097683511186948,5.0348025796499325,1
0.19515477895583855,5.432301348446387,4.927864973376672,4.589238792692386,5.501879596726637,4.652507836082293,4.162459269613345,2.989910511221716,4.493714055191466,5.128833175559495,5.383286803946636,10.004663621119551,5.577827925931734,5.8523859728292535,5.1715565418620955,4.449164765307803,4.491263148097629,5.114095172384468,4.727798812990665,4.726265180518924,0
7.037056184036823,4.242772836318813,5.428065288933713,4.457353559207218,4.132926651552545,4.725119593118189,5.871874496497119,8.276357440905507,4.577937049842117,4.558016580695593,4.891773239719615,0.7008232531497298,5.019017746448403,5.0406472523827714,5.064173647876022,4.762293764069471,5.392442872242545,5.985607956372029,5.7693499699067,5.502546233875492,1
